日期,股票代码,股票简称,开盘价:不复权今日,收盘价:不复权今日,开盘价:不复权明日,收盘价:不复权明日,涨跌幅:前复权今日,涨跌幅:前复权昨日,开盘收益率,收益率,量比,个股热度排名昨日,连续涨停天数昨日,竞价涨幅今日,实体涨跌幅今日,实体涨跌幅昨日,实体涨跌幅前日,成交量昨日,成交量前日,换手率昨日,个股热度昨日,个股热度前日,大单动向(ddx值)昨日,最低价:不复权今日,开盘后最大跌幅
20260127,300118.SZ,东方日升,21.68,22.93,22.45,21.26,1.82060391,8.477842,0.0355166051660516,-0.0193726937269371,2.841793267791862,18,0,-3.73,5.766,-6.167,14.443,375243569.0,132044640.0,40.486945,20583782.0,10506454.0,-9968.877,21.03,-0.029981549815498
20260127,002201.SZ,九鼎新材,14.66,15.03,14.68,15.63,-7.67813268,10.0,0.0013642564802182,0.0661664392905866,0.9010978926778948,19,1,-9.951,2.524,6.197,3.569,198657995.0,220462168.0,32.998383,20445855.0,15494306.0,6621.933,14.66,0.0
20260127,002112.SZ,三变科技,23.08,22.2,22.03,22.63,-3.39425587,-4.09015025,-0.0454939341421142,-0.0194974003466204,1.7468260969531857,36,0,0.435,-3.813,-4.568,8.909,121847594.0,69753706.0,46.492598,13003057.0,11605484.5,-3607.143,21.06,-0.0875216637781629
20260127,000657.SZ,中钨高新,49.51,50.49,49.99,52.28,2.06185567,10.00667111,0.0096950111088669,0.0559482932740861,0.8564070891554862,38,1,0.081,1.979,8.344,5.119,100278782.0,117092424.0,6.901853,12620991.5,9236815.0,3342.626,49.0,-0.010300949303171
20260127,002185.SZ,华天科技,13.27,14.66,15.1,15.2,9.97749437,-6.65266106,0.1379050489826676,0.1454408440090429,0.7218640561696342,51,0,-0.45,10.475,-6.127,3.478,334990284.0,464062840.0,10.281642,10537769.5,16023839.5,-9558.389,13.06,-0.015825169555388
20260127,603667.SH,五洲新春,82.95,82.3,82.45,78.88,-1.21233946,-4.38425341,-0.0060277275467148,-0.0490657022302592,0.707844599989229,58,0,-0.432,-0.784,-5.114,-4.074,41191925.0,58193458.0,11.248392,9450600.0,13953595.0,-964.32,80.01,-0.0354430379746835
20260127,600868.SH,梅雁吉祥,4.93,5.12,5.1,4.97,-1.15830116,4.8582996,0.0344827586206896,0.0081135902636916,0.9573230693007676,66,0,-4.826,3.854,-0.193,-2.372,521041014.0,544268733.0,27.449957,8599742.5,7622325.0,-4898.676,4.79,-0.0283975659229208
20260127,600550.SH,保变电气,14.63,14.7,14.64,14.66,-2.77777778,-0.06609385,0.0006835269993164,0.0020505809979493,0.9569992957661636,81,0,-3.241,0.479,-0.132,2.785,185242897.0,193566388.0,10.059192,7828119.5,8408321.0,-4992.362,14.26,-0.0252904989747095
20260127,002115.SZ,三维通信,14.6,15.73,15.87,15.41,10.0,-7.08252112,0.0869863013698629,0.0554794520547945,0.7805529225313955,90,0,2.098,7.74,-7.742,5.919,218856342.0,280386295.0,29.095671,7265520.5,15564409.0,-4187.192,14.6,0.0
20260128,601212.SH,白银有色,12.57,13.81,15.19,15.19,10.03984064,9.99123576,0.2084327764518694,0.2084327764518694,1.1840053091066949,3,6,0.159,9.865,9.991,4.011,745459204.0,629607991.0,10.067277,49275023.5,37084849.5,24848.64,12.57,0.0
20260128,000630.SZ,铜陵有色,7.73,8.35,8.92,9.19,10.01317523,0.52980132,0.1539456662354462,0.188874514877102,1.1542711374568249,13,0,1.845,8.021,0.931,3.425,1288377140.0,1116182410.0,11.562198,22829637.5,21097776.5,-4547.213,7.46,-0.0349288486416559
20260128,603993.SH,洛阳钼业,24.88,26.88,27.57,27.03,9.80392157,-0.72992701,0.1081189710610933,0.0864147909967846,0.9606854270767232,18,0,1.634,8.039,0.246,4.227,454561623.0,473163858.0,2.60332,17846119.5,18286983.0,-4848.657,24.37,-0.0204983922829581
20260128,002498.SZ,汉缆股份,5.64,5.92,5.69,5.49,4.59363958,-8.26580227,0.0088652482269504,-0.0265957446808509,0.8324908681438786,59,0,-0.353,4.965,-3.248,3.005,353815333.0,425008065.0,10.635317,10109431.5,10364391.5,-5307.23,5.46,-0.0319148936170212
20260128,002865.SZ,钧达股份,104.0,98.7,96.93,105.03,-5.20553208,-3.05400372,-0.0679807692307691,0.0099038461538461,1.0843942646916718,68,0,-0.115,-5.096,-1.289,-1.81,47648464.0,43940166.0,21.189734,8881642.0,15719593.0,336.752,97.63,-0.06125
20260129,300058.SZ,蓝色光标,19.61,23.4,22.8,23.33,14.93123772,-8.28828829,0.1626721060683325,0.1896991330953594,0.9859326424381792,3,0,-3.684,19.327,-7.455,7.04,856157813.0,868373534.0,24.602025,45033878.0,49992728.0,-28283.785,19.61,0.0
20260129,600986.SH,浙文互联,12.55,13.78,13.53,13.11,9.97605746,-4.42410374,0.0780876494023903,0.044621513944223,0.8458093044249321,9,0,0.16,9.801,-7.185,-7.546,444619172.0,525673068.0,29.892895,28411516.5,33642085.5,-13605.833,12.23,-0.0254980079681275
20260129,600410.SH,华胜天成,20.67,21.93,21.63,21.01,3.9829303,-0.65944418,0.0464441219158199,0.0164489598451862,1.0593398101145854,31,0,-1.992,6.096,-1.218,6.203,236535109.0,223285396.0,21.571933,15959620.0,17154249.5,-6118.375,20.38,-0.0140299951620707
20260129,600362.SH,江西铜业,65.54,70.47,65.3,63.42,9.56156716,5.78947368,-0.0036618858712238,-0.0323466585291425,1.6230479403715845,43,0,1.897,7.522,5.685,-0.131,128970168.0,79461712.0,6.214688,12749646.0,7345707.0,2523.932,61.0,-0.0692706743973147
20260129,002050.SZ,三花智控,51.5,50.07,50.09,50.94,-2.60649679,-1.64530323,-0.0273786407766989,-0.010873786407767,0.7416841348381445,46,0,0.175,-2.777,-1.04,0.539,122087817.0,164608910.0,3.313823,12491770.5,16989129.0,-1775.823,50.01,-0.0289320388349514
20260129,300986.SZ,志特新材,36.0,39.26,39.0,37.35,4.27622842,-12.98821354,0.0833333333333333,0.0375,2.0864035756133594,54,0,-4.383,9.056,-15.734,2.536,96257558.0,46135637.0,23.384255,11305782.5,6278302.5,-1429.626,35.07,-0.0258333333333333
20260129,600602.SH,云赛智联,22.77,21.72,21.85,21.21,-5.56521739,3.74379793,-0.0404040404040403,-0.0685111989459815,1.4655662546070298,61,0,-1.0,-4.611,-1.16,9.158,183374726.0,125122099.0,17.069181,10655594.0,7305149.0,1061.451,21.5,-0.0557751427316644
20260129,600589.SH,大位科技,10.24,10.25,10.32,10.17,-1.72579099,-2.43217961,0.0078125,-0.0068359375,0.7631096159984108,65,0,-1.822,0.098,-4.836,1.423,326227653.0,427497762.0,22.065221,10329439.5,11481396.5,-10278.405,9.88,-0.0351562499999999
20260129,002030.SZ,达安基因,7.19,6.87,6.82,6.6,-9.96068152,-1.03761349,-0.0514603616133518,-0.0820584144645341,1.048985475341836,67,0,-5.767,-4.451,2.142,2.8,284835906.0,271534652.0,20.295465,10095999.0,12641015.0,-5132.179,6.87,-0.0445062586926286
20260129,603212.SH,赛伍技术,17.17,17.98,17.01,16.18,-0.16657413,3.09101317,-0.0093185789167152,-0.0576587070471754,1.3596433902198193,72,0,-4.664,4.718,5.015,11.987,111094993.0,81708920.0,25.393684,9805118.0,8432139.0,17.719,17.15,-0.0011648223645895
20260129,002995.SZ,天地在线,30.02,31.37,33.0,34.51,9.99298738,3.29590728,0.0992671552298467,0.1495669553630912,1.3621750751189412,79,0,5.26,4.497,-2.861,10.44,41991470.0,30826779.0,37.35324,9395995.0,9295954.0,-518.413,29.16,-0.0286475682878081
20260129,000066.SZ,中国长城,16.8,16.42,16.2,15.87,-1.08433735,-2.81030445,-0.0357142857142857,-0.0553571428571429,0.6879311581419661,86,0,1.205,-2.262,-3.094,0.059,180935721.0,263014284.0,5.609384,8792234.0,12980230.5,-5807.813,16.37,-0.025595238095238
20260129,002759.SZ,天际股份,37.0,36.75,36.52,37.72,-3.46729708,-6.30076298,-0.0129729729729728,0.0194594594594594,0.7187943723560464,91,0,-2.811,-0.676,-4.395,-4.624,59711579.0,83071851.0,11.919856,8335575.5,11901212.0,-1837.279,36.21,-0.0213513513513513
20260130,600879.SH,航天电子,25.68,25.75,26.01,25.57,-1.34099617,-4.57038391,0.0128504672897196,-0.0042834890965731,0.9201362610280036,15,0,-1.609,0.273,-2.612,-5.527,389767752.0,423597861.0,11.813652,25049287.0,30739826.5,-12069.731,25.25,-0.0167445482866043
20260130,300139.SZ,晓程科技,68.0,67.5,54.0,54.7,-20.00474046,19.5184136,-0.2058823529411764,-0.1955882352941176,1.5956522604801031,21,0,-19.412,-0.735,0.452,19.6,95689013.0,59968588.0,40.952379,20635542.0,17853980.0,3012.142,67.5,-0.0073529411764705
20260130,300102.SZ,乾照光电,39.03,38.13,39.5,38.43,-4.74644017,-7.76497696,0.0120420189597745,-0.0153727901614143,0.7681285586861171,41,0,-2.498,-2.306,-4.691,6.19,149735550.0,194935533.0,16.340612,14134082.0,17470853.5,-4331.431,37.6,-0.0366384832180374
20260130,002009.SZ,天奇股份,25.41,28.38,29.0,29.73,10.0,-2.67823463,0.1412829594647776,0.1700118063754427,0.7334019181884094,43,0,-1.512,11.688,1.058,-7.695,94701028.0,129125689.0,26.742443,13820151.0,23060113.0,-649.574,25.41,0.0
20260130,002119.SZ,康强电子,25.16,26.32,24.84,24.79,2.77235455,-5.9493206,-0.012718600953895,-0.0147058823529412,0.8148497513032104,48,0,-1.757,4.611,-3.139,2.871,118694539.0,145664325.0,31.627924,12874893.0,21078365.0,-3315.758,25.16,0.0
20260130,002156.SZ,通富微电,50.61,52.06,50.56,48.88,1.14629881,-4.87895029,-0.0009879470460382,-0.0341829677929262,0.8487479122743111,54,0,-1.671,2.865,-4.949,0.595,155899153.0,183681339.0,10.273743,12061761.0,17039654.5,-4690.299,49.38,-0.0243034973325429
20260130,000981.SZ,山子高科,4.75,4.66,4.66,4.77,1.96936543,-3.99159664,-0.0189473684210526,0.0042105263157893,0.7757171907347673,55,0,3.939,-1.895,-2.141,2.586,685411019.0,883583640.0,7.204723,11970734.0,17485125.0,-11423.517,4.65,-0.0210526315789472
20260130,000657.SZ,中钨高新,47.53,48.5,46.63,45.6,-1.76220377,-5.5661821,-0.0189354092152324,-0.0406059330948874,0.966234870726964,56,0,-3.727,2.041,-5.566,4.581,131802717.0,136408570.0,9.07154,11737178.5,11762037.0,-1768.599,45.6,-0.0406059330948874
20260130,002218.SZ,拓日新能,6.4,5.9,5.82,6.18,-10.06097561,-4.92753623,-0.090625,-0.0343750000000001,0.6904764352145825,59,0,-2.439,-7.813,-4.651,1.471,351384167.0,508901027.0,25.235895,11482489.0,22252484.0,-8640.594,5.9,-0.078125
20260130,600988.SH,赤峰黄金,44.0,43.2,38.88,38.88,-10.0,2.43277849,-0.1163636363636363,-0.1163636363636363,1.3625170451570556,62,0,-8.333,-1.818,-4.0,6.597,190254028.0,139634237.0,11.434144,10824868.0,9519655.5,-1182.37,43.2,-0.0181818181818181
20260130,600547.SH,山东黄金,56.05,54.55,49.1,49.1,-9.99835011,1.59235669,-0.1239964317573594,-0.1239964317573594,1.2705482012208764,69,0,-7.524,-2.676,-5.297,7.167,164451587.0,129433568.0,4.549845,10213540.0,9013947.5,-1625.812,54.55,-0.0267618198037466
20260130,600172.SH,黄河旋风,7.0,6.55,6.33,7.21,-10.02747253,-2.15053763,-0.0957142857142857,0.0299999999999999,0.837271517337036,76,0,-3.846,-6.429,-6.547,-5.584,338987170.0,404871255.0,26.561068,9351194.0,13324543.5,-11299.572,6.55,-0.0642857142857143
20260130,001280.SZ,中国铀业,92.8,93.58,88.01,88.01,-3.5257732,-1.02040816,-0.0516163793103447,-0.0516163793103447,1.1683433112269943,90,0,-4.33,0.841,-3.0,4.813,41788800.0,35767569.0,26.434008,8603916.5,8548948.5,-1078.877,87.6,-0.0560344827586207
20260130,002792.SZ,通宇通讯,48.0,46.85,48.05,48.01,-2.80082988,-4.93096647,0.0010416666666666,0.0002083333333332,0.7484835906593345,92,0,-0.415,-2.396,-3.561,-6.111,71073790.0,94957045.0,21.038673,8475094.5,14998247.0,-2041.22,46.6,-0.0291666666666666
20260130,002842.SZ,翔鹭钨业,25.55,26.12,24.92,27.1,-6.17816092,-3.46740638,-0.0246575342465753,0.060665362035225,1.045318691966546,93,0,-8.226,2.231,-6.294,8.83,76673156.0,73349072.0,28.560119,8441603.0,8097397.0,-1173.245,25.06,-0.0191780821917809
20260130,002160.SZ,常铝股份,6.55,6.53,5.88,5.88,-9.93103448,7.0901034,-0.1022900763358778,-0.1022900763358778,2.45523366764908,97,0,-9.655,-0.305,-2.027,9.725,280235480.0,114138008.0,27.188072,8187474.5,5055043.5,3592.763,6.53,-0.0030534351145037
20260130,300442.SZ,润泽科技,81.0,81.83,82.0,84.66,2.27471566,-1.03896104,0.0123456790123456,0.0451851851851851,1.036356701892629,100,0,1.237,1.025,2.577,-2.825,86104939.0,83084269.0,5.287786,8103441.5,8647068.0,-513.738,79.06,-0.0239506172839505
20260202,300058.SZ,蓝色光标,22.6,21.37,22.25,22.06,-8.40120017,-0.2991453,-0.0154867256637168,-0.0238938053097346,0.7534611990665513,3,0,-3.129,-5.443,2.325,19.327,902734031.0,1198116150.0,25.940411,44813505.5,68538478.5,16080.447,21.3,-0.0575221238938053
20260202,600986.SH,浙文互联,13.29,14.02,14.9,15.42,6.94126621,-4.86211901,0.1211437170805117,0.1602708803611738,1.205807171753856,8,0,1.373,5.493,-3.104,9.801,513419917.0,425789404.0,34.518547,29460668.0,31644008.0,-16844.486,12.6,-0.0519187358916478
20260202,601899.SH,紫金矿业,36.87,36.61,37.84,38.81,-8.79422023,-7.61795167,0.0263086520206131,0.052617304041226,0.8673470270104318,10,0,-8.147,-0.705,-2.573,-0.776,670344076.0,772867209.0,3.253956,27003892.0,34733065.0,-8275.853,36.27,-0.0162733930024408
20260202,300502.SZ,新易盛,457.24,439.0,457.0,429.1,4.6508856,6.74045802,-0.000524888461202,-0.0615431720759338,1.505925830278448,35,0,8.999,-3.989,7.98,-1.753,50837380.0,33758223.0,5.741617,12380051.0,5078380.5,1192.583,435.39,-0.0477867203219316
20260202,002837.SZ,英维克,107.51,103.81,106.0,109.77,-2.9722404,7.6899849,-0.0140452050972003,0.0210213003441539,1.731885200012344,36,0,0.486,-3.442,10.299,-1.643,86032885.0,49675859.0,10.119194,12221066.0,6516117.5,2689.745,103.51,-0.0372058413170867
20260202,002119.SZ,康强电子,24.84,24.79,25.23,25.78,-5.81306991,2.77235455,0.0157004830917874,0.0378421900161031,0.8446882800564228,40,0,-5.623,-0.201,4.611,-3.139,100259886.0,118694539.0,26.715736,11498788.5,12874893.0,315.283,24.52,-0.0128824476650563
20260202,600111.SH,北方稀土,49.02,47.66,48.81,50.81,-7.61775538,-8.05560506,-0.0042839657282741,0.0365157078743369,0.5852575409315298,41,0,-4.982,-2.774,-4.463,3.927,228031866.0,389626532.0,6.30782,11498454.0,22988247.0,-3962.639,47.6,-0.0289677682578539
20260202,002183.SZ,怡亚通,5.61,5.45,5.51,5.56,-10.0660066,3.94511149,-0.017825311942959,-0.0089126559714796,1.5280332197650293,48,0,-7.426,-2.852,-0.493,-4.894,365376762.0,239115719.0,14.069218,10558463.5,5166713.5,-12179.225,5.45,-0.0285204991087344
20260202,002506.SZ,协鑫集成,3.34,3.3,3.3,3.44,0.30395137,-7.58426966,-0.0119760479041916,0.029940119760479,0.8424053116484927,51,0,1.52,-1.198,-4.082,1.714,864249589.0,1025930840.0,14.787573,10062546.5,13696593.0,-23187.184,3.29,-0.0149700598802394
20260202,000995.SZ,皇台酒业,15.24,17.52,17.22,19.27,9.98116761,10.01381215,0.1299212598425196,0.2644356955380577,1.603854698818019,55,2,-4.332,14.961,0.0,11.815,42288569.0,26366833.0,23.8369,9792819.5,6506549.0,1409.619,14.89,-0.0229658792650918
20260202,000620.SZ,盈新发展,3.26,3.23,3.37,3.31,-3.86904762,-9.67741935,0.0337423312883436,0.0153374233128835,0.5613771960257455,62,0,-2.976,-0.92,-5.352,-6.533,535650970.0,954173012.0,11.465748,9126757.0,15311489.0,-17855.032,3.13,-0.0398773006134969
20260202,000657.SZ,中钨高新,46.63,45.6,47.87,47.02,-5.97938144,-1.76220377,0.0265923225391377,0.0083637143469869,0.9951351761587736,63,0,-3.856,-2.209,2.041,-5.566,131161520.0,131802717.0,9.027409,9110162.0,11737178.5,504.467,45.59,-0.0223032382586317
20260202,603778.SH,国晟科技,12.91,13.37,13.99,14.71,3.72381691,-6.72937771,0.0836560805577072,0.139426800929512,0.8625768059494454,68,0,0.155,3.563,-6.729,-5.472,97587727.0,113135116.0,15.180313,8767241.0,11620594.0,-2641.263,12.91,0.0
20260202,601698.SH,中国卫通,38.3,38.49,39.25,40.42,1.28947368,0.34327964,0.0248041775456919,0.0553524804177546,1.093545531860622,73,0,0.79,0.496,1.713,0.987,114414653.0,104627242.0,2.708433,8574483.0,8148530.0,-1296.324,38.27,-0.0007832898172322
20260202,002842.SZ,翔鹭钨业,24.92,27.1,27.23,27.06,3.75191424,-6.17816092,0.0926966292134831,0.0858747993579453,0.9090145056765369,84,0,-4.594,8.748,2.231,-6.294,69697011.0,76673156.0,25.961562,7644778.0,8441603.0,-1040.615,24.92,0.0
20260202,002465.SZ,海格通信,17.62,17.0,17.2,17.87,-2.80160091,-0.11422045,-0.0238365493757095,0.014188422247446,0.7466825795252858,86,0,0.743,-3.519,0.749,2.04,183493568.0,245745077.0,7.405243,7632606.0,10203008.0,456.452,16.99,-0.0357548240635642
20260202,002460.SZ,赣锋锂业,67.38,65.93,67.85,67.9,-3.89212828,-7.00826894,0.0069753636093796,0.0077174235678244,1.2166720432869642,94,0,-1.778,-2.152,-5.314,1.193,87528730.0,71941104.0,7.225605,7237878.0,6017700.0,-832.911,65.9,-0.0219649747699612
20260203,300058.SZ,蓝色光标,22.25,22.06,21.5,20.3,3.22882546,-8.40120017,-0.0337078651685393,-0.0876404494382022,0.8604853182941543,4,0,4.118,-0.854,-5.443,2.325,776789380.0,902734031.0,22.321343,38624886.5,44813505.5,-23964.779,20.74,-0.0678651685393259
20260203,002165.SZ,红宝丽,12.4,13.7,14.5,14.12,10.04016064,-2.50587314,0.1693548387096773,0.1387096774193547,1.2054999692556156,5,0,-0.402,10.484,-2.506,13.713,318270911.0,264015694.0,43.740792,36370091.5,31697539.0,-6871.758,12.4,0.0
20260203,002995.SZ,天地在线,36.1,36.99,35.76,33.29,5.23470839,1.85453492,-0.0094182825484765,-0.0778393351800554,0.8682665997827356,15,0,2.703,2.465,0.4,4.576,49683532.0,57221517.0,44.195664,18599513.0,19977328.0,-150.556,33.73,-0.065650969529086
20260203,002400.SZ,省广集团,12.3,12.65,12.39,11.68,5.59265442,-1.15511551,0.0073170731707316,-0.0504065040650407,0.8772539570205357,24,0,2.671,2.846,-1.399,0.916,374212382.0,426572464.0,21.678835,15148458.0,13644090.5,-9739.774,12.15,-0.0121951219512195
20260203,603598.SH,引力传媒,29.98,30.0,28.72,27.0,3.44827586,-1.2597889,-0.0420280186791194,-0.0993995997331554,1.2364346670226527,32,0,3.379,0.067,-4.511,10.0,87507803.0,70774304.0,32.499019,13489474.0,10630191.5,-1570.653,28.35,-0.0543695797198131
20260203,002455.SZ,百川股份,9.78,10.31,10.21,10.78,10.03201708,-2.29405631,0.0439672801635993,0.1022494887525562,2.2336385899301057,35,0,4.376,5.419,-5.258,3.564,264100256.0,118237685.0,50.863858,12801956.0,8180500.0,-7056.114,9.41,-0.0378323108384457
20260203,002202.SZ,金风科技,26.01,27.16,26.81,27.28,5.96956691,-1.8383761,0.0307574009996154,0.0488273740868896,0.8707484905196197,40,0,1.483,4.421,-1.801,-2.973,207352167.0,238130952.0,6.163524,12256955.5,14067040.5,-5823.276,25.47,-0.0207612456747405
20260203,600313.SH,农发种业,8.01,7.93,8.06,8.25,-2.21948212,-8.15402039,0.0062421972534332,0.0299625468164794,0.9920950472274876,44,0,-1.233,-0.999,-3.452,9.963,258628864.0,260689603.0,23.898464,11207057.0,17067716.5,-6077.072,7.74,-0.0337078651685392
20260203,600118.SH,中国卫星,92.99,94.35,93.96,97.5,3.32931771,0.05478852,0.0104312291644262,0.0484998386923325,0.95491045105054,76,0,1.84,1.463,-1.69,-0.998,58754074.0,61528360.0,4.968677,7935981.0,8380181.0,-1831.825,89.56,-0.0368856866329712
20260203,002156.SZ,通富微电,50.0,50.89,49.8,49.05,4.11211129,-6.10833653,-0.004,-0.019,0.7655261340310212,86,0,2.291,1.78,-3.323,2.865,93390621.0,121995340.0,6.154435,7196833.5,10212895.0,-2881.354,48.84,-0.0231999999999999
20260203,002230.SZ,科大讯飞,57.99,58.12,57.42,56.93,1.96491228,-4.36241611,-0.0098292809105018,-0.0182790136230384,0.7660673125562154,97,0,1.737,0.224,-4.362,-1.78,100838103.0,131630865.0,4.606056,6715253.5,7244710.0,-3064.687,56.48,-0.0260389722365926
20260203,601012.SH,隆基绿能,17.83,18.57,18.4,19.31,5.27210884,-1.34228188,0.0319685922602355,0.0830061693774537,0.5866485280179113,98,0,1.077,4.15,-2.863,-3.768,171096790.0,291651273.0,2.257792,6699583.0,9015986.5,-5168.549,17.83,0.0
20260204,601600.SH,中国铝业,13.37,13.44,13.13,12.44,2.28310502,3.30188679,-0.0179506357516827,-0.0695587135377711,0.6029754110886391,78,0,1.75,0.524,0.305,-2.229,475032529.0,787814097.0,3.606007,8400291.5,12591967.0,12789.337,13.22,-0.0112191473448016
20260204,002565.SZ,顺灏股份,16.71,17.87,17.1,17.0,5.55227407,3.7377451,0.0233393177737881,0.0173548773189706,1.3743093119249326,90,0,-1.3,6.942,2.296,-5.665,138101120.0,100487655.0,13.029096,7828000.0,7178666.5,2698.528,16.66,-0.0029922202274087
20260205,000547.SZ,航天发展,31.02,32.0,31.5,30.35,-1.53846154,0.37059914,0.0154738878143133,-0.0215989684074789,1.1092854667847978,1,0,-4.554,3.159,-2.898,9.651,495677493.0,446843944.0,31.191927,69769938.0,65327620.5,-15916.25,30.63,-0.0125725338491296
20260205,002131.SZ,利欧股份,9.06,8.82,8.53,8.46,-4.75161987,-9.03732809,-0.0584988962472407,-0.0662251655629138,0.9635099775005947,2,0,-2.16,-2.649,-8.135,1.8,1371003880.0,1422926500.0,23.43707,67762256.5,70560077.0,-37682.563,8.73,-0.0364238410596026
20260205,600986.SH,浙文互联,14.99,15.52,14.6,14.0,4.79405807,-3.95590143,-0.0260173448965977,-0.0660440293529019,1.4708190396989025,4,0,1.215,3.536,-9.141,3.49,583272680.0,396563183.0,39.214928,35815933.0,35039760.0,-7391.334,14.99,0.0
20260205,002202.SZ,金风科技,25.53,24.82,24.76,25.51,-9.01759531,0.44182622,-0.0301605953779866,-0.0007833920877398,0.916297553295703,16,0,-6.415,-2.781,1.753,4.421,297686827.0,324880085.0,8.848714,19364440.5,22054782.0,-530.231,24.56,-0.0379945162553859
20260205,000995.SZ,皇台酒业,19.01,20.09,18.08,18.08,5.95991561,-1.60871821,-0.0489216201998949,-0.0489216201998949,1.6272291255019256,25,0,0.264,5.681,-4.194,11.905,74184860.0,45589683.0,41.81596,16681123.0,11339887.5,-1497.878,19.01,0.0
20260205,002400.SZ,省广集团,11.21,11.56,11.31,11.18,-1.02739726,-7.66798419,0.0089206066012488,-0.0026761819803747,0.9309046351368486,35,0,-4.024,3.122,-5.73,2.846,406112901.0,436256181.0,23.526892,14305588.0,18271891.5,-6130.006,11.21,0.0
20260205,600916.SH,中国黄金,11.29,11.17,10.45,11.42,-8.21692687,-6.31254811,-0.0744021257750221,0.0115146147032773,0.689385318886866,38,0,-7.231,-1.063,-6.743,9.252,242298773.0,351470747.0,14.422546,13601952.0,19649836.5,-5809.503,10.95,-0.0301151461470327
20260205,300139.SZ,晓程科技,61.88,58.8,55.08,60.93,-10.20158827,0.87813896,-0.1098901098901099,-0.0153522947640595,0.8997235689440002,44,0,-5.498,-4.977,-4.129,14.198,68735845.0,76396626.0,29.417133,12948932.0,17406060.5,215.412,56.0,-0.0950226244343891
20260205,600330.SH,天通股份,15.8,16.0,16.2,15.5,-5.54899646,10.0,0.0253164556962024,-0.0189873417721519,4.026368111730942,46,2,-6.73,1.266,7.898,7.843,281488939.0,69911377.0,22.821557,12688964.5,6188298.0,9382.965,15.25,-0.0348101265822785
20260205,002792.SZ,通宇通讯,51.01,51.25,51.2,51.19,-2.95398599,0.0,0.0037247598510097,0.0035287198588512,1.4765182146414983,48,0,-3.408,0.471,-2.022,8.864,110339180.0,74729305.0,32.661688,12376054.5,14634481.5,-3156.927,50.36,-0.0127425994902959
20260205,001337.SZ,四川黄金,48.0,46.05,44.0,46.39,-9.79431929,-8.93685337,-0.0833333333333333,-0.0335416666666666,0.9479169540087252,60,0,-5.975,-4.063,-8.937,4.59,44878986.0,47344850.0,15.558347,10435550.5,13142874.0,-1222.195,45.95,-0.0427083333333332
20260205,603103.SH,横店影视,28.78,31.66,33.2,33.4,10.00694927,-6.74011666,0.1535788742182071,0.1605281445448227,5.772044824286478,62,0,0.0,10.007,-15.103,0.0,50492965.0,8747847.0,7.961678,10153965.5,8162338.5,-1424.623,28.78,0.0
20260205,000506.SZ,招金黄金,19.99,19.7,18.85,19.45,-6.41330166,-5.7743957,-0.0570285142571284,-0.0270135067533766,0.7570762476683702,78,0,-5.036,-1.451,-6.236,7.456,109199291.0,144238168.0,11.758207,8197578.0,11766154.5,-1459.345,19.09,-0.0450225112556277
20260205,600531.SH,豫光金铅,17.13,16.54,15.0,16.12,-8.00889878,-0.49806309,-0.1243432574430822,-0.0589608873321656,1.1307353683001304,88,0,-4.728,-3.444,-2.495,0.0,211468930.0,187018940.0,17.487426,7393130.0,9339283.5,121.534,16.23,-0.0525394045534149
20260205,300461.SZ,田中精机,41.35,42.14,44.26,50.57,19.98861048,-11.29072998,0.0703748488512695,0.222974607013301,0.9818370597190916,91,0,17.739,1.911,-13.774,3.557,13041237.0,13282486.0,9.075115,7185207.0,741740.5,-434.708,40.99,-0.0087061668681982
20260205,301171.SZ,易点天下,61.75,60.97,60.06,58.86,-4.51057165,-9.25241615,-0.0273684210526315,-0.0468016194331983,0.9694840617338792,92,0,-3.289,-1.263,-6.31,-0.901,71865836.0,74127919.0,18.804891,7080873.0,8104198.0,-1390.831,60.7,-0.0170040485829959
20260206,603778.SH,国晟科技,16.65,16.15,16.0,16.68,-3.86904762,3.83189122,-0.0390390390390389,0.0018018018018018,1.7629422684167082,17,0,-0.893,-3.003,0.84,6.447,152485316.0,86494787.0,23.719938,19885551.5,17639852.0,2662.442,15.6,-0.063063063063063
20260206,002009.SZ,天奇股份,28.42,31.68,32.36,32.62,10.0,-8.54239441,0.1386347642505277,0.1477832512315269,0.9279337491120402,21,0,-1.319,11.471,-4.414,5.956,97278088.0,104833010.0,27.470174,17180615.5,18936718.0,-2121.101,27.8,-0.0218156228008445
20260206,300118.SZ,东方日升,22.29,22.43,23.38,22.87,-3.48537005,-3.16666667,0.0489008524001794,0.0260206370569763,0.8284113099674567,30,0,-4.088,0.628,4.779,8.499,275097422.0,332078303.0,29.681666,13913413.0,21834782.5,-2037.759,21.41,-0.0394795872588604
20260206,603618.SH,杭电股份,12.46,13.71,14.67,15.08,10.03210273,3.66056572,0.1773675762439806,0.2102728731942214,2.453690896396204,31,0,0.0,10.032,5.773,0.083,203479475.0,82927917.0,29.431103,13840183.5,10509291.0,1086.723,12.12,-0.027287319422151
20260206,002155.SZ,湖南黄金,32.13,35.96,36.5,35.41,9.93579945,-8.93652561,0.1360099595393712,0.1020852785558665,0.9328887302482576,32,0,-1.773,11.92,-5.188,-9.063,202234857.0,216783471.0,12.942945,13497412.5,20166246.0,-5124.984,31.15,-0.0305010893246188
